Date,LastTradePrice,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST,TotalTurnover
4/1/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/31/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/30/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/27/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/26/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/25/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/24/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/23/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/20/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/19/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/18/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/17/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/16/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/13/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/12/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/11/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/10/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/9/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/6/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/5/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/4/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/3/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
3/2/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/28/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/27/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/26/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/25/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/24/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/21/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/20/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/19/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/18/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/17/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/14/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/13/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/12/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/11/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/10/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/7/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/6/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/5/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/4/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
2/3/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/31/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/30/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/29/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/28/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/27/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/24/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/23/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/22/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/21/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/20/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/17/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/16/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/15/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/14/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/13/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/10/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/9/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/8/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/3/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
1/2/2020,660.00,712.27,711.65,660.00,0.00,0.00,0.00,0.00
12/30/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/29/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/28/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/27/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/24/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/23/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/22/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/21/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/20/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/17/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/16/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/15/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/14/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/13/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/10/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/9/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/7/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/6/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/3/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/2/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
12/1/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/30/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/29/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/26/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/25/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/24/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/23/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/22/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/19/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/18/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/17/2021,700.00,700.00,700.00,700.00,0.00,50.00,"35,000.00","35,000.00"
11/16/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/15/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/12/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/11/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/10/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/9/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/8/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/5/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/4/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/3/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/2/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
11/1/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/29/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/28/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/27/2021,700.00,700.00,700.00,700.00,0.00,61.00,"42,700.00","42,700.00"
10/26/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/25/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/22/2021,700.00,700.00,700.00,700.00,0.00,30.00,"21,000.00","21,000.00"
10/21/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/20/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/19/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/18/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/15/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/14/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/13/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/12/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/8/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/7/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/6/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/5/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/4/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
10/1/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
9/30/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
9/29/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
9/28/2021,700.00,712.27,711.65,700.00,0.00,0.00,0.00,0.00
9/27/2021,700.00,700.00,700.00,700.00,2.79,61.00,"42,700.00","42,700.00"
9/24/2021,681.00,712.27,711.65,681.00,0.00,0.00,0.00,0.00
9/23/2021,681.00,712.27,711.65,681.00,0.00,0.00,0.00,0.00
9/22/2021,681.00,712.27,711.65,681.00,0.00,0.00,0.00,0.00
9/21/2021,681.00,681.00,681.00,681.00,4.45,50.00,"34,050.00","34,050.00"
9/20/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/17/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/16/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/15/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/14/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/13/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/10/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/9/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/7/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/6/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/3/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/2/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
9/1/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/31/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/30/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/27/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/26/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/25/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/24/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/23/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/20/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/19/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/18/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/17/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/16/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/13/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/12/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/11/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/10/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/9/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/6/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/5/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/4/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
8/3/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
7/30/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
7/29/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
7/28/2021,652.00,712.27,711.65,652.00,0.00,0.00,0.00,0.00
7/27/2021,652.00,652.00,652.00,652.00,-1.36,50.00,"32,600.00","32,600.00"
7/26/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/23/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/22/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/21/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/20/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/19/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/16/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/15/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/14/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/13/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/12/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/9/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/8/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/7/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/6/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/5/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/2/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
7/1/2021,661.00,712.27,711.65,661.00,0.00,0.00,0.00,0.00
6/30/2021,661.00,661.00,661.00,661.00,4.42,50.00,"33,050.00","33,050.00"
6/29/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/28/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/25/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/24/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/23/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/22/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/21/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/17/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/16/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/15/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/14/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/11/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/10/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/9/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/8/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/7/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/4/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/3/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/2/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
6/1/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/31/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/28/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/27/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/26/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/25/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/21/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/20/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/19/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/18/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/17/2021,633.00,712.27,711.65,633.00,0.00,0.00,0.00,0.00
5/14/2021,633.00,633.00,633.00,633.00,-15.60,100.00,"63,300.00","63,300.00"
5/12/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
5/11/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
5/10/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
5/7/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
5/6/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
5/5/2021,750.00,750.00,750.00,750.00,0.00,50.00,"37,500.00","37,500.00"
5/4/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/29/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/28/2021,750.00,750.00,750.00,750.00,0.00,120.00,"90,000.00","90,000.00"
4/27/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/26/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/23/2021,750.00,750.00,750.00,750.00,0.00,50.00,"37,500.00","37,500.00"
4/22/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/21/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/20/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/19/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/16/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/15/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/14/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/13/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/12/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/9/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/8/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/7/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/6/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/5/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/2/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
4/1/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/31/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/30/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/29/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/26/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/25/2021,750.00,750.00,750.00,750.00,0.00,450.00,"337,500.00","337,500.00"
3/24/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/23/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/22/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/19/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/18/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/17/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/16/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/15/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/12/2021,750.00,750.00,750.00,750.00,0.00,50.00,"37,500.00","37,500.00"
3/11/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/10/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/9/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/8/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/5/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/4/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/3/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/2/2021,750.00,712.27,711.65,750.00,0.00,0.00,0.00,0.00
3/1/2021,750.00,750.00,750.00,750.00,2.60,170.00,"127,500.00","127,500.00"
2/26/2021,731.00,712.27,711.65,731.00,0.00,0.00,0.00,0.00
2/25/2021,731.00,712.27,711.65,731.00,0.00,0.00,0.00,0.00
2/24/2021,731.00,712.27,711.65,731.00,0.00,0.00,0.00,0.00
2/23/2021,731.00,731.00,731.00,731.00,4.28,168.00,"122,808.00","122,808.00"
2/22/2021,701.00,712.27,711.65,701.00,0.00,0.00,0.00,0.00
2/19/2021,701.00,712.27,711.65,701.00,0.00,0.00,0.00,0.00
2/18/2021,701.00,712.27,711.65,701.00,0.00,0.00,0.00,0.00
2/17/2021,701.00,712.27,711.65,701.00,0.00,0.00,0.00,0.00
2/16/2021,701.00,701.00,701.00,701.00,1.59,50.00,"35,050.00","35,050.00"
2/15/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/12/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/11/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/10/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/9/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/8/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/5/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/4/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/3/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/2/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
2/1/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
1/29/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
1/28/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
1/27/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
1/26/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
1/25/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
1/22/2021,690.00,712.27,711.65,690.00,0.00,0.00,0.00,0.00
1/21/2021,690.00,690.00,690.00,690.00,0.00,129.00,"89,010.00","89,010.00"
1/20/2021,690.00,690.00,690.00,690.00,0.00,129.00,"89,010.00","89,010.00"
1/18/2021,690.00,690.00,690.00,690.00,1.62,40.00,"27,600.00","27,600.00"
1/15/2021,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
1/14/2021,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
1/13/2021,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
1/12/2021,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
1/11/2021,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
1/8/2021,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
1/5/2021,679.00,679.00,679.00,679.00,0.00,22.00,"14,938.00","14,938.00"
1/4/2021,679.00,712.27,711.65,679.00,0.00,0.00,0.00,0.00
12/29/2022,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
12/28/2022,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
12/27/2022,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
12/26/2022,840.00,712.27,711.65,840.00,0.00,0.00,0.00,0.00
12/23/2022,840.00,840.00,840.00,840.00,2.94,120.00,"100,800.00","100,800.00"
12/22/2022,816.00,712.27,711.65,816.00,0.00,0.00,0.00,0.00
12/21/2022,816.00,712.27,711.65,816.00,0.00,0.00,0.00,0.00
12/20/2022,816.00,712.27,711.65,816.00,0.00,0.00,0.00,0.00
12/19/2022,816.00,712.27,711.65,816.00,0.00,0.00,0.00,0.00
12/16/2022,816.00,816.00,816.00,816.00,0.12,400.00,"326,400.00","326,400.00"
12/15/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/14/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/13/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/12/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/9/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/7/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/6/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/5/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/2/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
12/1/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/30/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/29/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/28/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/25/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/24/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/23/2022,815.00,815.00,815.00,815.00,0.00,200.00,"163,000.00","163,000.00"
11/22/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/21/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/18/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/17/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/16/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/15/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/14/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/11/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/10/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/9/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/8/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/7/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/4/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/3/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/2/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
11/1/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
10/31/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
10/28/2022,815.00,712.27,711.65,815.00,0.00,0.00,0.00,0.00
